PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,depmap_id
20.78836855663697,-48.66850801178748,-18.86208095548708,12.182714378507358,-7.187179668501638,3.0320013463967257,-13.50188250374512,12.523123805047808,7.623927472742385,-13.183866901057126,3.20314808989334,9.36628094680397,20.526157509662596,-0.6663518919293592,1.3256005305380802,-27.641631550040135,0.0673815918246464,17.02332292703084,8.258028286207852,7.068409326800159,-16.71085943932732,12.729836972585073,17.667988775867848,-14.590824464135508,18.271897921252624,6.031299716413723,-18.53105378212929,-14.128683883068426,-3.697940476742466,1.824514765796,25.24990156590225,-4.664569321812341,-15.60979820781613,-3.902825965777637,-0.7805059226644212,-4.044226048674965,-7.265922749150381,-9.786411757184757,8.70232815447061,0.8005262841417222,3.2694191293324977,16.20959110254915,-5.718411987736277,-1.8416382191069367,-14.560219064937916,13.565565341363392,-4.470355079732669,17.558948061484244,3.7288291826410784,13.95519634280374,ACH-000242
6.640212606657487,-81.65769741616775,-29.674887848892865,-24.52416819200951,-45.7834861297078,-19.306699544054016,23.760720512857045,-24.16776828954048,-7.995672000683006,-40.97267224514509,-2.3585168516159016,3.209701394887927,9.776317786752925,-7.639446805064613,-16.362525723989513,12.811024224745186,-0.8606020044141423,-6.63340207690205,10.631721989448488,-3.619675016847926,3.071884257840117,-7.391952955220682,-2.32168149405497,15.631986667120914,7.792349376415653,0.5375088433197571,-15.840969406014704,-2.859072857616733,-6.89791215475378,7.023971755634574,-4.282050092410419,1.3870441569385727,2.1904604006330235,1.3209714758308173,-6.1793442458594114,6.48240074981486,9.459735673977782,-18.506354326303462,-2.226746814318635,-8.851833899797239,-0.9694821038535598,0.9054275119205472,-3.142705810379174,-9.613100270451126,4.314136517663602,2.4856476448495184,0.5331351666086424,-10.24673050240867,-5.803693215228598,3.253576222137091,ACH-000708
22.11445320105288,-33.63564106405546,-23.3699388313646,-1.2826667830523124,4.299592961370633,-9.887903339661106,-17.23521534581012,26.51997412170836,31.74617420326785,-0.186371203512926,10.0296964201985,11.577545209078544,13.155238004911348,13.849467708914004,-16.540112568409523,-8.727233451730319,-1.8027136634292809,22.122222674075974,-2.6129116855301837,9.857387332882954,-15.926779925507446,14.763299878864222,15.579950544098198,-11.280223301089624,-23.013609405145782,-3.3529020147969155,-12.811711898114796,-8.042686809676013,-0.1059727121869661,-4.853414675630476,-2.489948572288548,-13.772887143588578,11.80217754613345,-9.263682779388493,-2.3010743176036845,4.953912022010141,2.915908136841689,-5.572745499653584,5.67856019960759,-2.1321368719639118,-0.5873063440527104,2.90932852938836,0.1295251895848866,4.609657129673201,-11.32862218783673,-2.9993681328042965,-10.436893504142358,4.089449252995502,2.060118266389369,2.000926012292572,ACH-000528
31.61030754501377,40.14674750676311,46.054067924216696,4.976179038435256,8.354421468805802,-2.208379440582513,15.706123633235975,-8.668786446342914,-1.695262833564288,1.4212198905143285,-0.7867887178246141,-7.10024668435239,0.0892961298705756,-15.6263529776018,-6.843449734542296,-1.3261076475069695,7.45255076044613,5.502033536114235,-14.82763327898217,9.928820174025304,8.719432423445845,-20.002712409294627,-17.548174918111336,14.330302663057386,-0.4924712302326086,-0.7661958499761147,5.207432442243476,8.857582535845332,6.663550557169567,1.0342414908286242,-0.9986915062516264,12.794181378922644,1.638745804423086,-3.89970050572417,2.9830310414530765,-14.203672831949314,-20.602015658741625,-18.835861466611743,-6.611460338875793,-10.22024278659146,-1.9909872941124247,6.554287131370083,6.581730248356158,-3.3589815374618244,7.026274771522602,2.140824356618649,14.57389849852679,4.120919442441879,-8.865322424813888,-3.321422131672471,ACH-000792
28.14540443451847,78.51430164556963,-8.89201538191084,12.071962797754171,-18.64994119920636,12.705225984175462,12.127270660908351,-9.434215081371436,8.057594101434134,-12.761404377327883,2.774673584510328,-8.086756457093761,-5.864617430611098,-8.73328517462876,12.240793095754992,-0.2411918173845589,-8.053251870819022,-8.693628541612084,14.696798221900114,-5.950227734648787,11.265442707263208,13.83153117003982,-19.33893839124254,-24.2238234561521,-0.3813083582914371,1.2824084527315731,-11.351442548365137,-1.657377026738662,4.804682559813642,-9.928387123733192,-2.0297578960396128,-0.4273315605310224,-5.362140466098254,8.069913780362914,-3.1373313951979345,-5.779182977244879,-4.729004957703526,-14.126751536084855,8.55349681337148,5.205864966750608,12.878795463061106,1.0561476793092135,2.0058248464043804,0.0506176691450837,-6.376652009007301,0.1555599706685385,-11.47460690708687,-10.871592083347975,9.108016038660791,-10.717893108127855,ACH-000570
41.99729578750554,12.412301955124386,-3.652710828178156,24.05057186835025,5.808769903145873,5.62247051871558,2.11457960777982,5.40429061526015,-0.9949129175518938,2.3380855328945014,-4.066182989835489,-13.267495523997368,0.8172753747593977,11.312669594880076,6.008798956113259,26.141760200616886,-12.42733187293732,-9.586847314555886,16.466457950262967,3.6308808418350993,11.391776356493372,2.582289808519976,-4.909287826366146,18.12749667589871,-3.664527546849399,12.719018608260049,18.183224919322075,2.316341910676028,4.871953528718976,-8.180219607194196,1.957446567803362,-4.251714397202126,7.008137323368719,-6.581567295851197,-9.640540700109982,5.2575314520061385,0.1341252857541532,1.6194746637218544,16.568219171597182,6.501334018941932,-0.4075002817217158,1.916286581474267,8.259084575830014,13.379244422544398,1.774133961789191,16.280414687977146,-0.6707116020774019,3.2651881401311327,12.26400809273333,-9.74952403180049,ACH-000351
11.835755171322432,-53.42992567285832,-32.4763392703194,-24.148789516076477,-6.238217942336565,27.042758080822622,12.811680252247037,0.8830838855955283,62.27138466797619,-12.212028492123428,27.143261098526715,33.973458265771804,-12.26707867123798,-22.449458403283565,-1.108066921224596,-22.4653201387888,7.943867404964923,-1.3402151838887788,2.779938066783465,-1.9882242086941195,-1.2469398239157397,-13.328763698475312,-2.487208820294453,-3.75254800107283,13.05477150775322,5.120652141183538,3.5616343512915822,-12.973855836157782,4.500373321906826,-12.681547214819114,8.610549322024259,1.9493084284882076,-1.175294829841576,0.214755297212186,0.8863161581302023,-0.4866623692454672,-11.588236911854224,8.867721424609746,-6.0005373352646085,-5.273117639542599,-9.400981760096412,1.4399044520165232,-7.317071368757073,5.784918503201917,18.132071346149505,-0.1424954974082626,-5.276054974976411,4.540147404652328,-0.7079252813105902,-4.987920958809244,ACH-000828
38.1617679820768,-41.31934064671975,-30.69806966761664,37.229941089797045,-24.724858443182843,-12.268152466752898,0.5755877355123913,4.3660871996075326,0.174176483765125,-5.7669000683160165,-17.80124301709644,-13.514494716428112,-5.17216843035657,15.824118754185642,-0.0338534893502813,17.507057886231937,-3.3046582815074137,0.4363322201667782,10.639972208798872,-1.410424464540449,2.9585203206466844,0.3973726694999147,-1.6317405474825788,8.853641954078105,2.961137267362312,5.090649007413653,12.572499762961492,7.7718972377868285,-13.51633228097224,-7.246534842714202,-11.616946496339043,3.7533760856916527,10.556603484939751,-0.9026920178598784,-0.9437582715730224,-6.8702022330268,-7.337376486841426,9.835176950669284,-2.528986788229041,2.089004812467337,7.305694748349241,-5.658142819115733,-8.322783395127843,-4.682163867828709,1.1538866668460517,-1.782476109540887,-1.1897731236033775,7.423692972377339,-1.460529774854868,-2.007784155214749,ACH-000421
23.28173675841976,53.02701266036284,28.76579692962552,-27.205256639608425,-49.96411039277847,31.155151884782235,-41.418549590948565,-1.799943316362641,-14.48116875850353,8.952777947391992,-1.0930502567344529,4.285664021805757,4.406004807268928,8.249446988146667,4.873211477505411,2.163517997371172,-5.401053155656576,0.2468421425097868,2.830542012702826,8.648199629166111,3.7534484768848975,-5.980667022370892,-14.899271783546554,0.074765886337541,-2.447865170493345,8.801158826221116,14.1069655549948,-14.221364671482055,-8.387179175468228,8.67022723881446,-5.452570119959817,-10.43143056490379,4.585753749863,7.871651670493161,12.3843070380881,7.30092660324835,11.62592175457314,2.937363003265577,1.0025741849361458,6.042750063432177,9.654052197778402,6.62872341689261,0.5720066240166368,-3.244769906919424,11.05064861810753,5.415587959473488,-6.848964115529543,2.491584823356123,-3.5517099653361024,-8.49744071684466,ACH-000008
-31.993256875738837,65.62269807667964,-70.53709420089947,-24.41400118311105,24.19176917827996,-2.7894361201487854,-2.8933133842253143,4.01079684376028,-19.21014884072014,-4.3741989356664845,12.241213877355522,-6.777560793446908,-0.4266008618084285,-3.957045266286566,-0.8871943335386117,-2.6613131796651746,2.2701884973923865,14.464365443249063,11.69432367914556,-0.5227819899120986,3.4186069183575816,-9.094386485011514,-7.210277196650911,3.962058084837785,-11.915912831156096,-4.81332647366241,-4.436913119313871,-7.684016060717306,-9.654429940581345,9.97764006283685,26.48614765338603,-1.2298947005090803,13.017927056031724,-17.195719210226795,20.38421385886998,19.48163986151353,-19.98358744958057,8.664475303215772,-3.2892156143704794,-5.664992243752496,-2.892195130622812,-21.050381492407716,-3.341420405017461,8.219046617669944,-5.503480441319111,-7.345759855958782,-4.70349739656805,2.874273977326094,-6.080176684062061,-4.530893727828154,ACH-000800
